PESSOA;IDADE;RENDIMENTO_ANUAL;SITUACAO_PROPRIEDADE;ANOS_TRABALHADOS;EMPRESTIMO;MOTIVO_EMPRESTIMO;PONTUACAO;VALOR_EMPRESTIMO;JUROS;POSSIB_INADIMPLENCIA;EMPRESTIMO_PERC_RENDA_ANUAL;SOLICITACAO;INADIMPLENTE;ANOS_PRIMEIRO_CREDITO
zw9MNuuZ-aALy;23.0;19200.0;Hipotecada;7.0;NYgtLsN7-tykI;Médico;A;3000.0;;1.0;0.16;nd67QZXv-vaq1;0.0;4
inOZb9a3-oklT;24.0;38000.0;Alugada;8.0;KnjBoUKt-U8bB;Médico;B;4500.0;10.83;0.0;0.12;IERo0LB0-XXg6;0.0;2
3BHBvNCl-0RqR;22.0;62000.0;Hipotecada;5.0;PrYPiDgv-vQ9H;Educativo;B;9000.0;10.0;0.0;0.15;YZehXaec-bkHY;0.0;2
QJoq7nS8-fxoH;22.0;34480.0;Alugada;4.0;iksHJy9P-CEqU;Empreendimento;D;1550.0;15.21;0.0;0.04;oo2xshHR-cD8d;1.0;3
cB1qwoKD-sWrT;24.0;50496.0;Hipotecada;3.0;LZuUnWqe-wbyf;Pessoal;B;3000.0;11.99;0.0;0.06;IWMnxJiO-Exhx;0.0;3
Db3UxMkR-wYuN;29.0;34999.0;Alugada;2.0;jLuOgHNJ-GiZP;Médico;B;12000.0;11.58;1.0;0.34;p8jftg5M-HLLZ;0.0;10
j768MTf9-1dco;38.0;17600.0;Alugada;0.0;1PhyAyme-8MkA;Pessoal;E;4000.0;16.0;1.0;0.23;mKoH0Agz-P7i0;0.0;11
1u08IH8E-Q67c;28.0;82500.0;Hipotecada;12.0;tTLdIELW-GJWk;Médico;A;11000.0;7.49;0.0;0.13;aUApR0MH-Khp5;0.0;9
tSeWcBjq-ZD3P;25.0;35364.0;Alugada;0.0;AP72oTvG-Kua3;Educativo;A;10000.0;9.32;0.0;0.28;EqsFj01D-JqXQ;0.0;3
DTgMUjbe-0NzR;41.0;70000.0;Hipotecada;2.0;7jgqYXEi-IF2j;Pessoal;B;5000.0;12.69;0.0;0.07;zjvP8IUr-AsfP;0.0;12
GMSkvqef-fPt5;25.0;82729.0;Própria;8.0;GjbDZLn3-nSYQ;Empreendimento;A;4800.0;6.17;0.0;0.06;XqbTLhD8-xGro;0.0;3
UmR8xtNs-Zp0d;26.0;75000.0;Hipotecada;7.0;DwIFXKsz-dUY6;Empreendimento;A;10000.0;7.49;0.0;0.13;CoOIKiFY-p9c4;0.0;2
M4BoYNmZ-HZtI;32.0;189996.0;Alugada;4.0;Ru5dZpTh-f6KR;Pessoal;A;8400.0;9.32;0.0;0.04;jKeIoZjg-OWEY;0.0;8
pmC0vtnD-fsxt;23.0;45000.0;Alugada;0.0;PMOrEpc0-XF2L;Educativo;C;1775.0;12.72;0.0;0.04;bsPTwPqX-gfa2;0.0;2
DWiMK50a-ZCwN;36.0;200000.0;Hipotecada;8.0;5SYGgUNq-1JN6;Médico;A;14000.0;7.49;0.0;0.07;Lh3Ki8Ty-lX4A;0.0;15
Mg19xvPX-fLRu;25.0;34000.0;Alugada;;EZHBR3I6-3uA1;Melhora do lar;A;4000.0;;1.0;0.12;myvhmvPx-UKbN;0.0;2
eUtuetnM-fgPp;31.0;31692.0;Alugada;2.0;Spe2whnr-QdhB;Empreendimento;D;13150.0;13.24;1.0;0.41;7ARv1FFu-udxX;1.0;5
2kmJOaxc-P7qp;24.0;105804.0;Hipotecada;;Bb97KFAT-k0Fu;Pessoal;;15000.0;10.25;1.0;0.41;Jf59I55L-oW9H;0.0;4
lAXhoY5h-SXQS;26.0;38400.0;Alugada;7.0;fyXnNIxK-YPQ5;Pessoal;C;3200.0;13.49;0.0;0.08;81Mh7lj4-HZwY;0.0;2
RcmlGbfM-mOxq;31.0;200000.0;Alugada;5.0;3x9kPLDQ-mfCu;Melhora do lar;B;15000.0;11.36;0.0;0.07;MsEH6xtp-WT9a;0.0;8
W6iMuWRR-DRUL;30.0;44000.0;Hipotecada;1.0;ZLrDH4WM-CrAr;Educativo;A;6800.0;6.91;0.0;0.15;jU6yUyAG-TFUs;0.0;7
NfMOCLXS-NRJf;28.0;125000.0;Hipotecada;12.0;hgSA871r-gdEh;Pessoal;A;30000.0;7.51;0.0;0.24;wzDw5HuF-GbLS;0.0;5
HniQA4th-POvs;22.0;28000.0;Alugada;0.0;fpY48OJA-EsG2;Educativo;C;6975.0;12.29;0.0;0.25;bwBdbpSQ-66xE;0.0;4
JOdQWEJR-5uwq;29.0;40000.0;Alugada;7.0;YXfwYt1P-GaG7;Pessoal;A;11450.0;8.49;0.0;0.29;yrHv1D3f-nI30;0.0;5
8DKQDTeB-zW8Y;32.0;50000.0;Própria;16.0;LngDBsau-LMLU;Médico;A;8000.0;7.49;0.0;0.16;kTTQfNN1-18Jj;0.0;10
TDuN4fd9-WZ9E;36.0;42000.0;Hipotecada;16.0;71ftfzcR-FXlc;Melhora do lar;C;12000.0;;0.0;0.29;rlkz3iIr-taWL;0.0;15
jg5N5BzZ-c23y;26.0;40000.0;Própria;0.0;tgrSJbeB-UwiA;Médico;B;15000.0;9.64;0.0;0.38;FHAYApIA-jDzX;0.0;4
8bvoCgce-t8iC;31.0;15204.0;Alugada;;dDzNINvA-Pamb;Educativo;A;1875.0;8.49;1.0;0.12;Wwv19CCP-gOPP;0.0;7
IaOeYPxW-MSER;23.0;57000.0;Alugada;1.0;Sz1v9UDL-k94Y;Pessoal;A;9000.0;7.14;0.0;0.16;A6A7ugb8-csSq;0.0;2
UufAjswL-7FOp;46.0;86807.0;Hipotecada;0.0;S2YCeHF3-2tBY;Empreendimento;A;10000.0;8.94;0.0;0.12;PZyW9Y23-HTwA;0.0;15
3Dkm1IQ1-Fc0m;26.0;57600.0;Alugada;10.0;C6AN9z4e-g5T8;Pagamento de débitos;D;2150.0;15.62;1.0;0.04;bGyDOJYe-92yB;1.0;3
xJb0t7Fx-SMqH;22.0;75000.0;Hipotecada;7.0;lniRqXv3-vCxQ;Pagamento de débitos;B;8000.0;12.21;0.0;0.11;KjEMqkLd-eKIJ;0.0;2
lTkW3jxx-2wp7;26.0;62000.0;Hipotecada;0.0;LUmvSJid-6sq0;Pessoal;A;12000.0;7.9;0.0;0.19;Xe2BxX7J-XYUR;0.0;2
w1au1AfP-NhtF;24.0;42000.0;Hipotecada;;0Z4LAnjL-cnwI;Melhora do lar;A;2400.0;11.83;0.0;0.05;qsEjCxvO-TN4x;;2
LviFET8D-M6l8;22.0;49000.0;Hipotecada;2.0;GQdzj9Nh-iiNH;Empreendimento;C;5000.0;11.28;1.0;0.1;FI3YGMkM-mutF;1.0;4
A8BmqINM-rLnw;24.0;96000.0;Hipotecada;5.0;DRITxzHW-6u2i;Pagamento de débitos;A;15000.0;7.51;0.0;0.16;odtnpAqb-t8jd;0.0;4
uLtoKM1m-kWEh;36.0;34000.0;Alugada;0.0;iP9F0rGu-KUS7;Melhora do lar;E;8000.0;17.74;1.0;0.24;luB9L4Bn-BEed;0.0;17
SvF92YsR-JiZ4;40.0;59484.0;Hipotecada;13.0;AhGKZC2q-n7Mu;Pagamento de débitos;A;5500.0;7.14;0.0;0.09;UU9GxBWK-1iq4;0.0;14
j0ZAP4Ov-l1SJ;34.0;44000.0;Própria;2.0;YgTjPAPI-eRJS;Educativo;C;10000.0;13.43;0.0;0.23;Sp7YLRG1-LKnz;1.0;9
uHdAKR1F-lbc8;28.0;43680.0;Alugada;3.0;NRMMQ7yw-M8BB;Educativo;C;4475.0;15.27;0.0;0.1;78ntOFJe-g8dZ;0.0;8
C0O8iMo7-4lX4;;;Própria;10.0;5Xttpg3k-G81p;Médico;B;8000.0;13.61;0.0;0.19;8JcqjytC-3WA0;1.0;9
sethG9IM-Yrk9;21.0;12000.0;Alugada;2.0;wcI6c9jf-vkwk;Melhora do lar;B;3250.0;9.99;1.0;0.27;y05ANlZy-HRRN;0.0;2
rzpD8vMM-OJpu;29.0;60000.0;Alugada;2.0;LAYe9MNc-ZY9n;Médico;A;14000.0;7.51;0.0;0.23;Znntuik6-fRix;0.0;8
5xhDRvBe-M3gC;22.0;85000.0;Hipotecada;2.0;MJm1WKCS-yUZo;Empreendimento;A;6000.0;7.88;0.0;0.07;Oy406ttk-CwGd;0.0;2
rHE8njFd-B4YC;28.0;64049.0;Hipotecada;7.0;jFYBs1cC-6zH6;Pessoal;B;20000.0;12.69;0.0;0.31;v9XPPDW1-m2TB;0.0;8
7myDpmcK-fic3;47.0;100000.0;Hipotecada;4.0;kGPBzTfO-rIpw;Empreendimento;B;2500.0;9.99;0.0;0.03;881G9oKo-es8P;0.0;16
R5qj31bD-K3Gd;31.0;114996.0;Hipotecada;8.0;yP1lft7j-9SrF;Pagamento de débitos;A;15000.0;6.92;0.0;0.13;F5ME7IMh-zd0l;0.0;8
ilngdUWP-7SiQ;24.0;49500.0;Alugada;3.0;YB6yNjTb-HliP;Educativo;B;14500.0;11.49;1.0;0.29;PCIXCs9d-snyO;0.0;3
3hvxwLyH-ReD6;25.0;175000.0;Hipotecada;10.0;R0JPRTel-ZGh3;Melhora do lar;A;8000.0;7.9;0.0;0.05;CPYOGGxW-JjrA;0.0;2
AwatClQZ-HJbw;23.0;48000.0;Alugada;8.0;a2nmxU73-R16j;Empreendimento;D;3600.0;16.02;0.0;0.07;82sISSbn-SfeC;0.0;2
0p9UlnlA-cz44;37.0;120000.0;Alugada;4.0;IrPMWWOz-mwwZ;Empreendimento;C;20000.0;13.47;0.0;0.17;pcz3j4zh-FKNT;1.0;11
DSPH8tkx-LQUo;23.0;55000.0;Alugada;1.0;ANPduiSn-CsfQ;Médico;A;8000.0;5.42;0.0;0.15;I5HbCMDU-6M80;0.0;4
4cl5cWh6-zadI;25.0;28800.0;Alugada;1.0;T2jz4E0U-gFII;Empreendimento;E;6000.0;17.04;1.0;0.21;RpyHmZuG-nYqN;1.0;4
LlAHCY0v-WbeY;26.0;36000.0;Alugada;2.0;Oi8BsnmA-371E;Pessoal;A;15000.0;7.66;1.0;0.42;OnnIXhxG-yWpa;0.0;3
ZloTq3yJ-qHpW;22.0;36000.0;Alugada;3.0;xeiCNI7y-amPJ;Educativo;C;10000.0;14.72;0.0;0.28;7qqaeW5M-bR7g;0.0;2
7jluALwX-Ds7S;40.0;75000.0;Alugada;;Mk4NNELA-tIn2;Educativo;;5000.0;13.57;0.0;0.14;sQl10A1C-s9uT;0.0;3
8jIhBchB-iR9z;32.0;75000.0;Hipotecada;5.0;PS2Cj89a-ugJ2;Empreendimento;C;16000.0;13.49;0.0;0.21;QEsQO6MH-JEqZ;0.0;8
XyToZipm-3d1y;32.0;50004.0;Alugada;5.0;CmQ098C2-PmCH;Educativo;D;2200.0;15.65;0.0;0.04;oxszvw0f-BzfL;1.0;9
CWCBWDnF-RheC;22.0;40000.0;Hipotecada;6.0;j4chSmZk-2j9N;Pagamento de débitos;C;5000.0;12.99;0.0;0.13;wwKt2G2J-jdIw;1.0;2
IRCA2Aq8-cT12;22.0;33948.0;Alugada;4.0;GCOUrlOT-OIjR;Médico;A;10000.0;8.32;1.0;0.29;NShA9jg1-Yxm7;0.0;2
0ZfwXupH-j1Ug;22.0;78000.0;Hipotecada;6.0;mZecXLd5-imhv;Educativo;A;7750.0;7.51;0.0;0.1;forqexnn-eP8N;0.0;4
Ux6wukjx-H8nf;27.0;103000.0;Alugada;9.0;7btOFOq0-Ei1H;Melhora do lar;A;10000.0;8.59;0.0;0.1;YQEzZ9wT-Km17;0.0;10
ilyTIOEj-3la2;22.0;10800.0;Alugada;;kT1u79XF-idBF;Empreendimento;C;3600.0;12.23;1.0;0.33;CgzZhDiD-8yrA;1.0;3
gLOnp6Bw-KfU1;28.0;110000.0;Hipotecada;12.0;I1zdJYTL-W4sA;Pagamento de débitos;A;4800.0;7.51;0.0;0.04;jmPvEwph-lnXo;0.0;9
3QgQJWxg-rrLF;52.0;69996.0;Própria;3.0;sjZvlHaG-NrUq;Pessoal;B;12000.0;11.11;0.0;0.17;ZuDHnPoU-bKBb;0.0;22
oLMFlskc-tXJE;33.0;61000.0;Alugada;0.0;pBwzSUd3-sDfL;Educativo;B;6000.0;10.39;0.0;0.1;dAXIEHB1-72i5;0.0;7
tiXxGcRp-n7FG;31.0;46500.0;Hipotecada;2.0;pI12hspo-g9p3;Pagamento de débitos;A;6250.0;5.79;0.0;0.13;RMogWPrL-ygkC;0.0;10
Ogih8iuZ-BCqW;24.0;47000.0;Hipotecada;9.0;SesDEshf-wf8R;Empreendimento;C;9600.0;15.96;0.0;0.2;CbTya0dN-1Mzd;0.0;2
eRCmKSFS-ieW3;24.0;30000.0;Alugada;0.0;4CrgLGvb-jTGb;Pessoal;E;10000.0;19.29;1.0;0.33;PBwa7lrG-Cb7W;1.0;3
KdLnnPvY-2LIo;23.0;45288.0;Hipotecada;7.0;YERYLUl8-bUBC;Pagamento de débitos;B;20500.0;9.25;0.0;0.45;PAakmvzZ-R4oF;0.0;2
B2vgDbXz-yuhM;34.0;121000.0;Hipotecada;8.0;8fXSkX3c-bD7l;Melhora do lar;D;12000.0;14.59;1.0;0.1;brs5zy8h-3H27;1.0;8
BdGaeCzU-k9Bk;24.0;89000.0;Própria;7.0;X902nBaZ-j58g;Melhora do lar;D;;11.71;0.0;;tqqjtrUp-tL06;0.0;3
Ntc9Zyyx-RmAn;33.0;14076.0;Alugada;;prBfNgJZ-2fCw;Educativo;A;4800.0;6.76;1.0;0.34;XQvuI99H-8Ji6;0.0;8
k0WAfQk0-wE7h;29.0;31632.0;Alugada;2.0;PDbMgY19-iSqD;Pessoal;B;2100.0;;0.0;0.07;5litkp0B-N2YI;0.0;6
ssbSBCB0-JaAF;22.0;95000.0;Hipotecada;6.0;2R3oBMzX-poHg;Pagamento de débitos;B;12000.0;10.99;0.0;0.13;zfh273lR-3jUX;0.0;4
UTgwvzgU-wSEZ;25.0;50000.0;Alugada;5.0;QIlt7Gl9-c2NT;Pagamento de débitos;B;9000.0;12.69;0.0;0.18;ULyItXIK-SfW1;0.0;3
9ZdbWQJU-XYEW;23.0;114600.0;Hipotecada;7.0;v5Nkt3Ye-ckMo;Pessoal;C;10000.0;13.06;0.0;0.09;O5bo6G6n-dnrO;1.0;4
hKrQO6w5-95wr;28.0;72000.0;Hipotecada;8.0;QkFTxP7K-GQUB;Pessoal;D;7500.0;6.0;0.0;0.1;L1sn7HkF-mtPb;0.0;10
mICNubik-QBGS;29.0;45200.0;Hipotecada;7.0;wnNXkzRk-g4UL;Médico;D;6000.0;16.49;1.0;0.13;fqHLDBGT-OKth;1.0;10
mxJibrRE-IZTO;38.0;81000.0;Hipotecada;3.0;K2oScYha-p8nx;Pessoal;C;10000.0;14.27;0.0;0.12;jlowM9GO-H7Kn;1.0;16
SeNcBcQr-KTTm;22.0;65000.0;Alugada;6.0;PcXHcbuQ-FgJy;Pessoal;A;16000.0;7.88;0.0;0.25;9rRqG4Tf-4ktx;0.0;3
Q4mvuzGF-1HYH;23.0;70000.0;Alugada;2.0;9GGUvmyI-4ZpC;Pessoal;C;4800.0;;0.0;0.07;yYP09tew-h7Kj;0.0;2
q56dhba9-arAD;24.0;54000.0;Hipotecada;8.0;4IsbDnmc-ko8t;Pessoal;D;1500.0;14.42;1.0;0.03;ZJrBIh7S-8vTU;1.0;4
utsAItAw-3c5M;39.0;40000.0;Alugada;1.0;iTD9jqaF-5qJR;Médico;A;3300.0;;0.0;0.08;SEE7t5kb-lQuF;0.0;13
5SZgz8R5-pjx4;25.0;15000.0;Alugada;0.0;kt4Zp8Qr-AxmC;Médico;A;2000.0;7.88;0.0;0.13;iozBS1W7-wunF;0.0;4
IYqTrIgN-ul34;23.0;24000.0;Alugada;0.0;pfluF8G4-QAUb;Pessoal;B;6000.0;;0.0;0.25;HaSfv0g2-7nm3;0.0;3
lUoAdxq7-Po9Q;25.0;29000.0;;0.0;oLAM7hoE-wOgi;Melhora do lar;F;14000.0;14.27;;0.17;nuB600H4-ZgqE;1.0;7
0ySABYeC-hsE6;27.0;40000.0;Alugada;0.0;QYghp6Z0-G4ez;Empreendimento;B;8000.0;10.25;0.0;0.2;indbhNRC-yTMG;0.0;10
OwFA6ykv-oGaO;30.0;60000.0;Própria;11.0;pqdMvYDM-tGGz;Médico;A;20000.0;6.17;0.0;0.33;uz81A0P7-tXTG;0.0;5
Q7gb5O27-Ghkl;30.0;110000.0;Hipotecada;12.0;tNbTd2ch-0A9f;Melhora do lar;B;5000.0;;0.0;0.05;PeLK9JDn-QCUR;0.0;7
YGmb154m-HFq0;41.0;47000.0;;5.0;grJPqYNb-KD0U;Educativo;B;8000.0;6.03;0.0;0.13;XBkS9E1K-sDG2;;2
nT0MKlA8-30ru;23.0;70000.0;Alugada;6.0;68hpfa4E-idNI;Empreendimento;C;6500.0;13.23;0.0;0.09;SvOnxwfx-hyP5;0.0;3
qc1yOciA-Et7o;32.0;;Alugada;1.0;Ab4PFDXP-RFKR;Melhora do lar;B;15000.0;6.54;0.0;;iuyDEWzU-rZeb;0.0;8
jia7ahA0-ZMeO;21.0;33600.0;Própria;5.0;zu7vv7SN-R6Fx;Médico;A;10000.0;7.88;0.0;0.3;ClhK8ZK6-ENJT;0.0;2
kQB5PGLh-NPEB;26.0;85000.0;Hipotecada;10.0;wjGZcHhe-uvXE;Educativo;A;4650.0;8.49;0.0;0.05;rBzn1ZYG-fDfj;0.0;2
yennrUnX-Cp4A;22.0;15000.0;Alugada;6.0;GNPlnFam-OkKA;Médico;A;6000.0;6.03;1.0;0.4;rE0YhQpI-cF89;0.0;3
fyFTqi48-i0cu;32.0;40000.0;Hipotecada;16.0;QuvCQURX-tjlo;Médico;A;16000.0;5.99;0.0;0.4;IZSCpW3A-pYTK;0.0;9
Z9SWNvt0-STfy;22.0;75000.0;Alugada;5.0;PqKFY6PE-cKD1;Educativo;;15000.0;;0.0;0.2;CKWfRT0e-eRo9;0.0;15
Ct5oePUj-LTFG;31.0;36996.0;Alugada;5.0;qemY80Q8-5XD0;Pessoal;A;8000.0;7.49;0.0;0.22;I4wYIgUA-qdHf;0.0;6
kyYiaNsv-Z2Zy;36.0;74000.0;Hipotecada;20.0;M1Kk8ySo-uMmJ;Melhora do lar;F;25000.0;17.8;1.0;0.34;2UBoIKH5-K4LI;1.0;11
Wdi6xrgf-Oyng;34.0;48000.0;Alugada;0.0;TpOhWix6-06w9;Educativo;A;4000.0;8.0;0.0;0.08;Pr5rtPFf-Aw9t;0.0;9
N44cfSD0-q53C;24.0;60000.0;Alugada;4.0;bMZXpJ5X-Uwbi;Melhora do lar;A;4800.0;6.54;0.0;0.08;iz7J3Ud4-E0f3;0.0;4
IWztr1yj-Y7LO;32.0;100000.0;Hipotecada;17.0;qUrqCdKX-Uplf;Médico;A;4500.0;5.42;0.0;0.04;19rPjFFr-ZIU4;0.0;10
qcMLnKpj-Xb7z;39.0;24000.0;Alugada;1.0;8dK2iyt6-AWyj;Pagamento de débitos;A;8500.0;7.49;1.0;0.35;w7MboIzj-Dfho;0.0;12
2XyUzvdj-TMZ3;28.0;108000.0;Hipotecada;6.0;bES0FIfb-j6Kj;Pessoal;B;27400.0;10.99;0.0;0.25;32FsFhTA-Fvbu;0.0;8
OijhwfUN-LtNL;25.0;80000.0;Alugada;2.0;WDDPWxwS-HxUb;Pagamento de débitos;B;4000.0;10.59;0.0;0.05;xHjtNaza-5ptN;0.0;3
wG82lglq-KZA5;21.0;83000.0;Hipotecada;3.0;xfW63qJ5-KHc1;Empreendimento;A;14000.0;8.49;0.0;0.17;EWOCgn6H-zAB7;0.0;2
X0y7Nkn1-CGKK;33.0;105000.0;Hipotecada;4.0;meSzynBs-tofT;Melhora do lar;B;26375.0;9.91;0.0;0.25;JdD9up2G-kpWD;0.0;9
XumE5Zv9-gvMe;23.0;30000.0;Própria;5.0;fWYGGAXM-ZNjJ;Pessoal;B;3000.0;12.18;0.0;0.1;L6F7XNJa-yjaQ;0.0;2
rfdJHT4O-qejF;28.0;34000.0;Alugada;1.0;zYCU57Le-j7nA;Pessoal;D;3000.0;15.7;1.0;0.09;cyXkFsXJ-ejDI;1.0;10
6icIoPbX-Yn2Y;28.0;90000.0;Alugada;12.0;o4U3X4D0-0iJq;Médico;C;12000.0;14.65;0.0;0.13;o68CpAf4-PaZh;0.0;7
OPcFWL2X-MfAs;34.0;23000.0;Própria;2.0;R3H0vtmj-ARC4;Pessoal;A;2500.0;;0.0;0.11;P5IBDrjL-EuhR;0.0;7
AZeFI3g7-aSBk;35.0;50000.0;Alugada;6.0;wcEvmgk1-6Y0Y;Empreendimento;B;7200.0;11.99;0.0;0.14;SSN7i6cp-9Nrn;0.0;9
pJtKd6a3-tbft;34.0;102000.0;Hipotecada;0.0;YlAa4zvK-8I3y;Melhora do lar;C;7200.0;13.49;1.0;0.07;P0wXcJlL-e6Ow;0.0;5
pQi88iDP-qzoJ;41.0;14400.0;Alugada;;KwvlxXtl-PaH4;Pessoal;B;1800.0;;0.0;0.13;wsvEFPCD-6eNB;0.0;17
itKfBUm8-CMs7;25.0;105000.0;Hipotecada;9.0;ASaT8RTp-ccBX;Pagamento de débitos;C;12000.0;13.48;0.0;0.11;So9UfSXU-oih2;0.0;3
WBqcupfn-86TN;22.0;72000.0;Alugada;6.0;7EDcPtsO-PzWj;Pessoal;D;5000.0;;0.0;0.07;5esZR96b-JCFq;0.0;3
WMqjM3ig-JzpG;25.0;33600.0;Hipotecada;1.0;BuOcCkQW-0ccw;Empreendimento;B;12000.0;9.99;0.0;0.36;gGbexxMJ-ciEP;0.0;3
Irw2OGBN-Ui3E;34.0;53549.0;Hipotecada;17.0;Z2SjeCA6-ou9c;Pagamento de débitos;A;14200.0;6.99;0.0;0.27;eNlYdhgQ-ObEP;0.0;6
ryWYy9ua-tO2z;24.0;85000.0;Hipotecada;8.0;T2j8HTLe-EzR9;Empreendimento;A;15000.0;7.9;0.0;0.18;MMbE11A6-zyJe;0.0;2
W9KZpR2c-NTUj;22.0;36000.0;Alugada;6.0;F72fjmTH-a8rX;Educativo;B;6000.0;10.75;0.0;0.17;S5MfF2HQ-76Kw;0.0;3
gUXNHaAH-7pnG;27.0;47900.0;Própria;1.0;0jNKHDpM-K2Jp;Empreendimento;C;7500.0;13.47;0.0;0.16;UlPouyHH-lznr;0.0;8
xAPhPvjb-0FQF;30.0;95000.0;Hipotecada;0.0;lP1bUHUG-g2Cz;Pessoal;D;6000.0;15.99;0.0;0.06;H7HYfF5r-w0wY;1.0;7
c6w5X3Fq-WpN1;30.0;63000.0;Alugada;9.0;Z61HiIWW-uAoy;Pessoal;C;20000.0;13.92;1.0;0.32;oiNauYka-uiPn;1.0;9
pqKhJblB-fnAr;26.0;38832.0;Alugada;0.0;Yl2Y18PN-yAiC;Pagamento de débitos;B;10000.0;10.37;0.0;0.26;imPE4OQ1-bftl;0.0;2
6dRytfoJ-sk6v;34.0;24000.0;Hipotecada;5.0;iHqYwxUQ-QE8r;Médico;B;2000.0;9.2;0.0;0.08;7wsyJCbl-myp3;0.0;7
5tKTKqBl-db5Y;31.0;30000.0;Alugada;2.0;Z5nkcpor-DX9h;Pessoal;B;3000.0;10.95;0.0;0.1;EHSZ8Z8m-i7dK;0.0;8
eKM0OfDQ-0X7i;23.0;54000.0;Hipotecada;5.0;2IHngAri-UjoL;Médico;C;5200.0;13.99;1.0;0.1;CKtckxtS-Mx4Z;0.0;3
UwJ77Pqg-xv7Z;30.0;70000.0;Hipotecada;14.0;i2GjLn5C-AkNA;Médico;A;6000.0;;0.0;0.09;hOxD5bBt-Zfaq;0.0;7
9HOh8czu-E15e;32.0;135000.0;Hipotecada;10.0;eNlIKyHc-aNS6;Pessoal;B;10000.0;10.99;0.0;0.07;Z4mIO7Cm-NGhH;0.0;6
LOTRgfC7-UmyZ;31.0;36000.0;Alugada;14.0;LEa7Zjvh-TXBQ;Educativo;C;7000.0;13.72;0.0;0.19;GigbwQAg-kZ1o;0.0;8
f9O0iZB7-RUsX;26.0;75000.0;Hipotecada;4.0;84uy9C9P-pl11;Melhora do lar;A;;16.29;0.0;;S1wg163h-XkXt;1.0;4
JIyHO05Y-znTu;29.0;54000.0;Hipotecada;13.0;ZDwAaxv4-8dPP;Médico;B;12000.0;11.99;0.0;0.22;xGX8Nw1p-Oqbn;0.0;8
JJbntK8m-tfP9;24.0;38000.0;Própria;6.0;RZ4Nu0Ck-ty9u;Médico;B;1000.0;10.08;0.0;0.03;I2ZIAKfB-mIKs;0.0;4
sxrRfimS-T7oa;22.0;8000.0;Alugada;0.0;URGlW1v2-HmFR;Empreendimento;A;5400.0;7.75;1.0;0.68;SAO7o8BA-luRs;0.0;4
ERSFsuig-03Ii;32.0;48000.0;Própria;4.0;6984mPm6-CTAy;Educativo;A;8000.0;5.79;0.0;0.17;U8SndITf-c5lN;0.0;7
1lCNvio8-AdvY;43.0;48000.0;Alugada;1.0;LPY1glus-pzx9;Médico;C;5500.0;12.61;0.0;0.11;o3iWpGnT-eyFI;0.0;17
GmU9GkAE-fPoD;32.0;12000.0;Alugada;3.0;H5ECqBGq-iyBx;Médico;C;900.0;10.28;1.0;0.07;S9cXXhji-Qr1M;0.0;5
RnBoZp1y-UDjp;25.0;57000.0;Alugada;5.0;NuRSmIQ8-El0p;Pessoal;A;;;0.0;;WDq54Ffp-JZUC;0.0;2
ffJGk97Z-mTF0;33.0;88000.0;Hipotecada;17.0;i2xabmfQ-29OQ;Pagamento de débitos;C;20000.0;13.48;1.0;0.23;u9HwjwWX-nUZF;1.0;10
lpj77rqO-0dKN;36.0;42000.0;Alugada;2.0;cdGSy9F1-xgol;Empreendimento;A;7000.0;6.62;0.0;0.17;1UMTGnWh-ckz7;0.0;16
R6cKdlAx-bNpL;24.0;40000.0;Própria;4.0;tvrXQ8Cr-jhDd;Médico;A;1000.0;7.37;0.0;0.03;hS7BwLO4-C4EC;0.0;2
Fv3pyY6y-Z3fw;25.0;31000.0;Alugada;9.0;HHO0aNad-wMqM;Educativo;A;7000.0;7.51;0.0;0.23;M3OPkN47-Zw3o;0.0;4
0PtiPv5h-nd0L;21.0;47580.0;Hipotecada;5.0;25W2g3n4-Uvqo;Educativo;A;14000.0;6.03;0.0;0.29;0G2r0qyw-l9Eq;0.0;2
rZzXRrNq-PN8b;27.0;49000.0;Alugada;0.0;3BQpg2p6-pN16;Médico;B;11000.0;;0.0;0.22;SgZQkPXk-zAa3;0.0;10
CG5J2ic1-AZn4;26.0;140000.0;Hipotecada;5.0;8ozbC8r3-O94a;Melhora do lar;D;13050.0;14.59;0.0;0.09;s7k2D4CU-Sqth;1.0;3
o9oEwpUq-sczG;22.0;30000.0;Alugada;2.0;eEAFzKAT-114R;Educativo;C;5000.0;;0.0;0.17;RFvrAMPo-d05z;1.0;2
nZCx4Yjv-gRDQ;23.0;65004.0;Alugada;4.0;Jw4Zx9hP-MrSL;Educativo;D;3000.0;14.84;0.0;0.05;e1FOq9U1-fGKh;0.0;3
r2oU4CHr-EiFl;29.0;96050.0;Hipotecada;7.0;OsZhZbLZ-eBgf;Médico;C;15200.0;13.85;1.0;0.13;mYzaAQxW-k1k2;1.0;5
7foPv3fw-BIDJ;31.0;79800.0;Hipotecada;3.0;aS3rSiWL-pPfo;Pessoal;A;5000.0;6.91;0.0;0.06;CFliahe4-51zW;0.0;9
k0jhzj9p-f7Hn;31.0;200000.0;Hipotecada;;aeWCcwZ0-APul;Empreendimento;A;9000.0;7.88;0.0;0.04;INTLdWPv-IS6M;0.0;6
Mt4U8H3g-fO5B;26.0;44000.0;Hipotecada;0.0;uHl80n6R-nDMi;Melhora do lar;A;8475.0;6.91;0.0;0.19;wsKBeZKb-Dwwp;0.0;4
